성별,나이,월수입,직업,결혼여부,소비성향,예산,구매단가,사용목적,중요요소,선호브랜드,상품명,브랜드,카테고리,판매단가,평점,리뷰수,상품설명,상품정보출처,상품조회수,비교상품수,구매시간대,재방문횟수,카드할부여부,구매후회값
male,45,3810000,사무직,미혼,보수적,493000,603000,유행,"성분, 후기",센트룸,센트룸 건강관리 2072,센트룸,건강관리,603000,,,"센트룸 건강관리 상품. 주요 특징: 성분, 후기, 안전성, 건강, 부모님, 회복.",image_estimate,4,3,21,4,Y,0.533
female,49,3690000,프리랜서,기혼,진보적,394000,509000,유행,"희소성, 감성",구찌,대한항공 여행 2073,대한항공,여행,509000,4.45,,"대한항공 여행 상품. 주요 특징: 가격, 일정, 숙소, 휴식, 가족, 기념일.",user_input,15,6,13,5,Y,0.734
female,48,4330000,공무원,미혼,진보적,315000,182000,건강,"희소성, 감성",정관장,정관장 건강관리 2074,정관장,건강관리,182000,3.96,3817.0,"정관장 건강관리 상품. 주요 특징: 성분, 후기, 안전성, 건강, 부모님, 회복.",user_input,44,5,22,2,N,0.402
female,29,4550000,프리랜서,미혼,보수적,833000,340000,소장,"희소성, 감성",ZARA,클래스101 교육 2075,클래스101,교육,340000,3.65,109.0,"클래스101 교육 상품. 주요 특징: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",crawler,33,2,15,3,N,0.643
male,64,2850000,은퇴자,미혼,진보적,559000,224000,부모님,"희소성, 감성",샤넬,센트룸 건강관리 2076,센트룸,건강관리,224000,4.59,821.0,"센트룸 건강관리 상품. 주요 특징: 성분, 후기, 안전성, 건강, 부모님, 회복.",naver_api,40,5,21,3,N,0.461
male,31,5800000,공무원,미혼,진보적,876000,43000,식사,"희소성, 감성",동원,동원 식품 2077,동원,식품,43000,4.66,,"동원 식품 상품. 주요 특징: 가격, 신선도, 배송, 생활, 식사, 가족.",naver_api,13,1,12,3,N,0.353
male,49,4730000,공무원,기혼,보수적,430000,7389000,소장,"희소성, 감성",루이비통,루이비통 명품 2078,루이비통,명품,7389000,3.77,,"루이비통 명품 상품. 주요 특징: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",image_estimate,4,23,3,15,Y,0.791
female,43,5740000,공무원,기혼,보수적,187000,401000,선물,"가격, 일정",마이리얼트립,마이리얼트립 여행 2079,마이리얼트립,여행,401000,,659.0,"마이리얼트립 여행 상품. 주요 특징: 가격, 일정, 숙소, 휴식, 가족, 기념일.",naver_api,43,1,19,2,N,0.645
female,57,6120000,공무원,기혼,진보적,554000,218000,선물,"희소성, 감성",센트룸,이케아 가구 2080,이케아,가구,218000,3.89,2913.0,"이케아 가구 상품. 주요 특징: 내구성, 크기, 디자인, 이사, 인테리어, 생활.",user_input,47,3,20,4,N,0.624
female,50,5480000,프리랜서,미혼,진보적,454000,176000,선물,"희소성, 감성",패스트캠퍼스,리바트 가구 2081,리바트,가구,176000,,3720.0,"리바트 가구 상품. 주요 특징: 내구성, 크기, 디자인, 이사, 인테리어, 생활.",image_estimate,49,6,0,3,N,0.64
male,28,7220000,대기업직원,미혼,보수적,1010000,22000,소장,"희소성, 감성",아디다스,3M 생활용품 2082,3M,생활용품,22000,3.51,518.0,"3M 생활용품 상품. 주요 특징: 가격, 내구성, 용량, 생활, 청소, 가정.",user_input,47,5,13,3,N,0.653
male,30,2260000,주부,미혼,보수적,434000,51000,소장,"희소성, 감성",레노버,종근당 건강관리 2083,종근당,건강관리,51000,3.71,,"종근당 건강관리 상품. 주요 특징: 성분, 후기, 안전성, 건강, 부모님, 회복.",naver_api,15,4,18,1,N,0.653
female,52,2990000,주부,미혼,보수적,432000,906000,회복,"성분, 후기",3M,종근당 건강관리 2084,종근당,건강관리,906000,3.73,,"종근당 건강관리 상품. 주요 특징: 성분, 후기, 안전성, 건강, 부모님, 회복.",image_estimate,5,5,3,4,Y,0.782
female,28,900000,취업준비생,기혼,보수적,111000,584000,가족,"가격, 일정",애플,하나투어 여행 2085,하나투어,여행,584000,4.13,,"하나투어 여행 상품. 주요 특징: 가격, 일정, 숙소, 휴식, 가족, 기념일.",user_input,2,12,21,5,Y,0.537
male,56,7200000,전문직,기혼,진보적,992000,809000,공부,"희소성, 감성",이니스프리,LG 전자기기 2086,LG,전자기기,809000,,2282.0,"LG 전자기기 상품. 주요 특징: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",naver_api,48,5,22,2,Y,0.45
female,45,7780000,대기업직원,미혼,보수적,1640000,58000,생활,"가격, 내구성",종근당,다이소 생활용품 2087,다이소,생활용품,58000,,,"다이소 생활용품 상품. 주요 특징: 가격, 내구성, 용량, 생활, 청소, 가정.",user_input,7,2,15,1,N,0.292
male,30,5960000,공무원,기혼,진보적,1041000,351000,회복,"성분, 후기",샤넬,정관장 건강관리 2088,정관장,건강관리,351000,,3350.0,"정관장 건강관리 상품. 주요 특징: 성분, 후기, 안전성, 건강, 부모님, 회복.",manual,56,1,20,0,N,0.521
male,26,920000,취업준비생,미혼,보수적,182000,148000,건강,"성분, 후기",정관장,정관장 건강관리 2089,정관장,건강관리,148000,3.35,,"정관장 건강관리 상품. 주요 특징: 성분, 후기, 안전성, 건강, 부모님, 회복.",user_input,8,2,15,5,N,0.247
male,51,7930000,전문직,미혼,보수적,874000,7000,청소,"희소성, 감성",다이소,다이소 생활용품 2090,다이소,생활용품,7000,3.52,,"다이소 생활용품 상품. 주요 특징: 가격, 내구성, 용량, 생활, 청소, 가정.",naver_api,16,2,18,2,N,0.341
female,37,4940000,사무직,미혼,진보적,738000,37000,생활,"가격, 신선도",구찌,오뚜기 식품 2091,오뚜기,식품,37000,4.48,1998.0,"오뚜기 식품 상품. 주요 특징: 가격, 신선도, 배송, 생활, 식사, 가족.",image_estimate,48,5,17,2,N,0.255
female,40,6350000,자영업,미혼,보수적,1125000,72000,선물,"희소성, 감성",설화수,정관장 건강관리 2092,정관장,건강관리,72000,4.81,1657.0,"정관장 건강관리 상품. 주요 특징: 성분, 후기, 안전성, 건강, 부모님, 회복.",image_estimate,47,2,12,2,N,0.64
male,75,2560000,은퇴자,기혼,진보적,523000,11000,식사,"가격, 신선도",동원,동원 식품 2093,동원,식품,11000,4.75,3314.0,"동원 식품 상품. 주요 특징: 가격, 신선도, 배송, 생활, 식사, 가족.",manual,44,4,13,0,N,0.185
male,37,4810000,프리랜서,기혼,진보적,955000,2895000,보상,"브랜드, 희소성",마이리얼트립,루이비통 명품 2094,루이비통,명품,2895000,4.38,1991.0,"루이비통 명품 상품. 주요 특징: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",image_estimate,41,9,3,7,Y,0.621
female,54,3300000,사무직,기혼,보수적,604000,494000,선물,"희소성, 감성",샤넬,대한항공 여행 2095,대한항공,여행,494000,,2548.0,"대한항공 여행 상품. 주요 특징: 가격, 일정, 숙소, 휴식, 가족, 기념일.",naver_api,48,6,20,1,N,0.677
male,34,2860000,주부,기혼,진보적,398000,4000,식사,"희소성, 감성",나이키,오뚜기 식품 2096,오뚜기,식품,4000,,2134.0,"오뚜기 식품 상품. 주요 특징: 가격, 신선도, 배송, 생활, 식사, 가족.",user_input,44,5,14,4,N,0.428
male,58,6220000,자영업,기혼,보수적,971000,43000,가정,"희소성, 감성",유한킴벌리,유한킴벌리 생활용품 2097,유한킴벌리,생활용품,43000,3.68,,"유한킴벌리 생활용품 상품. 주요 특징: 가격, 내구성, 용량, 생활, 청소, 가정.",naver_api,9,6,16,3,N,0.58
male,42,3250000,주부,기혼,보수적,411000,200000,공부,"희소성, 감성",센트룸,레노버 전자기기 2098,레노버,전자기기,200000,3.2,3445.0,"레노버 전자기기 상품. 주요 특징: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",naver_api,44,2,12,2,N,0.481
male,74,3660000,은퇴자,기혼,보수적,186000,588000,선물,"강의품질, 가격",샤넬,패스트캠퍼스 교육 2099,패스트캠퍼스,교육,588000,4.33,3467.0,"패스트캠퍼스 교육 상품. 주요 특징: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",image_estimate,44,2,15,2,Y,0.729
female,33,5380000,대기업직원,미혼,보수적,340000,1575000,소장,"희소성, 감성",정관장,정관장 건강관리 2100,정관장,건강관리,1575000,,,"정관장 건강관리 상품. 주요 특징: 성분, 후기, 안전성, 건강, 부모님, 회복.",crawler,7,7,21,5,Y,0.831
male,46,5690000,공무원,미혼,보수적,1101000,24000,식사,"가격, 신선도",동원,동원 식품 2101,동원,식품,24000,4.29,3371.0,"동원 식품 상품. 주요 특징: 가격, 신선도, 배송, 생활, 식사, 가족.",user_input,49,4,15,2,N,0.172
female,35,3000000,주부,기혼,보수적,299000,283000,취업,"강의품질, 가격",이니스프리,클래스101 교육 2102,클래스101,교육,283000,4.08,,"클래스101 교육 상품. 주요 특징: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",manual,9,5,16,4,N,0.292
male,36,6400000,전문직,미혼,보수적,1045000,577000,휴식,"희소성, 감성",다이소,하나투어 여행 2103,하나투어,여행,577000,,1594.0,"하나투어 여행 상품. 주요 특징: 가격, 일정, 숙소, 휴식, 가족, 기념일.",naver_api,51,6,19,4,Y,0.471
male,33,7310000,전문직,기혼,보수적,284000,43000,휴식,"희소성, 감성",유한킴벌리,유한킴벌리 생활용품 2104,유한킴벌리,생활용품,43000,3.75,465.0,"유한킴벌리 생활용품 상품. 주요 특징: 가격, 내구성, 용량, 생활, 청소, 가정.",naver_api,40,5,21,4,N,0.593
female,47,3660000,사무직,기혼,보수적,171000,52000,휴식,"희소성, 감성",설화수,설화수 화장품 2105,설화수,화장품,52000,3.66,791.0,"설화수 화장품 상품. 주요 특징: 성분, 가격, 후기, 피부관리, 선물, 데일리.",image_estimate,49,4,11,3,N,0.548
male,27,600000,학생,미혼,진보적,61000,48000,생활,"가격, 신선도",리바트,동원 식품 2106,동원,식품,48000,,3764.0,"동원 식품 상품. 주요 특징: 가격, 신선도, 배송, 생활, 식사, 가족.",user_input,54,1,15,2,N,0.25
male,36,5410000,사무직,미혼,진보적,387000,385000,가족,"희소성, 감성",하나투어,하나투어 여행 2107,하나투어,여행,385000,3.93,2783.0,"하나투어 여행 상품. 주요 특징: 가격, 일정, 숙소, 휴식, 가족, 기념일.",crawler,41,3,10,0,N,0.383
female,51,7900000,대기업직원,미혼,진보적,431000,10000,청소,"희소성, 감성",3M,유한킴벌리 생활용품 2108,유한킴벌리,생활용품,10000,3.61,399.0,"유한킴벌리 생활용품 상품. 주요 특징: 가격, 내구성, 용량, 생활, 청소, 가정.",image_estimate,44,1,17,2,N,0.469
male,28,4870000,사무직,미혼,보수적,384000,1216000,휴식,"브랜드, 희소성",샤넬,샤넬 명품 2109,샤넬,명품,1216000,,2454.0,"샤넬 명품 상품. 주요 특징: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",manual,45,3,17,2,Y,0.757
male,21,520000,학생,미혼,보수적,106000,31000,선물,"성분, 가격",라네즈,라네즈 화장품 2110,라네즈,화장품,31000,3.23,,"라네즈 화장품 상품. 주요 특징: 성분, 가격, 후기, 피부관리, 선물, 데일리.",naver_api,14,6,13,2,N,0.259
male,41,5680000,대기업직원,기혼,보수적,227000,65000,식사,"희소성, 감성",정관장,동원 식품 2111,동원,식품,65000,4.88,,"동원 식품 상품. 주요 특징: 가격, 신선도, 배송, 생활, 식사, 가족.",manual,13,5,12,3,N,0.447
female,21,670000,학생,미혼,진보적,146000,173000,소장,"성분, 가격",설화수,설화수 화장품 2112,설화수,화장품,173000,4.11,,"설화수 화장품 상품. 주요 특징: 성분, 가격, 후기, 피부관리, 선물, 데일리.",image_estimate,17,5,21,4,Y,0.458
male,41,8850000,대기업직원,미혼,진보적,1104000,2641000,소장,"성능, 배터리",ZARA,삼성 전자기기 2113,삼성,전자기기,2641000,4.52,1133.0,"삼성 전자기기 상품. 주요 특징: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",user_input,36,4,18,2,Y,0.742
male,27,920000,학생,미혼,진보적,165000,95000,자기계발,"희소성, 감성",메가스터디,메가스터디 교육 2114,메가스터디,교육,95000,,3628.0,"메가스터디 교육 상품. 주요 특징: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",naver_api,52,4,17,2,N,0.544
male,72,2710000,은퇴자,기혼,보수적,473000,189000,휴식,"희소성, 감성",센트룸,대한항공 여행 2115,대한항공,여행,189000,3.37,905.0,"대한항공 여행 상품. 주요 특징: 가격, 일정, 숙소, 휴식, 가족, 기념일.",image_estimate,38,4,14,1,N,0.466
female,64,3710000,은퇴자,미혼,보수적,763000,290000,데이트,"희소성, 감성",나이키,나이키 패션 2116,나이키,패션,290000,4.59,3316.0,"나이키 패션 상품. 주요 특징: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",user_input,42,5,15,1,N,0.408
female,60,2100000,은퇴자,기혼,보수적,278000,1169000,보상,"희소성, 감성",샤넬,샤넬 명품 2117,샤넬,명품,1169000,3.52,3734.0,"샤넬 명품 상품. 주요 특징: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",naver_api,42,7,13,4,Y,0.59
male,43,5150000,프리랜서,기혼,보수적,883000,97000,생활,"가격, 내구성",소니,3M 생활용품 2118,3M,생활용품,97000,4.3,1471.0,"3M 생활용품 상품. 주요 특징: 가격, 내구성, 용량, 생활, 청소, 가정.",naver_api,44,1,20,4,N,0.3
female,27,9560000,대기업직원,미혼,보수적,1097000,643000,출근,"디자인, 착용감",구찌,나이키 패션 2119,나이키,패션,643000,3.3,2546.0,"나이키 패션 상품. 주요 특징: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",naver_api,50,5,13,2,Y,0.41
male,54,6110000,공무원,기혼,보수적,874000,209000,취업,"희소성, 감성",리바트,패스트캠퍼스 교육 2120,패스트캠퍼스,교육,209000,4.8,1872.0,"패스트캠퍼스 교육 상품. 주요 특징: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",crawler,42,1,17,4,N,0.435
female,28,910000,학생,미혼,진보적,136000,11000,유행,"희소성, 감성",종근당,오뚜기 식품 2121,오뚜기,식품,11000,3.25,,"오뚜기 식품 상품. 주요 특징: 가격, 신선도, 배송, 생활, 식사, 가족.",image_estimate,11,2,18,5,N,0.649
male,27,810000,취업준비생,미혼,보수적,37000,20000,선물,"성분, 가격",라네즈,라네즈 화장품 2122,라네즈,화장품,20000,4.15,3211.0,"라네즈 화장품 상품. 주요 특징: 성분, 가격, 후기, 피부관리, 선물, 데일리.",manual,42,2,19,1,N,0.213
female,27,810000,학생,기혼,진보적,93000,29000,청소,"희소성, 감성",유한킴벌리,유한킴벌리 생활용품 2123,유한킴벌리,생활용품,29000,4.31,3811.0,"유한킴벌리 생활용품 상품. 주요 특징: 가격, 내구성, 용량, 생활, 청소, 가정.",crawler,50,4,1,1,N,0.384
female,45,6270000,자영업,미혼,보수적,344000,49000,취업,"희소성, 감성",메가스터디,메가스터디 교육 2124,메가스터디,교육,49000,3.73,,"메가스터디 교육 상품. 주요 특징: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",manual,14,3,12,1,N,0.386
male,42,5800000,공무원,미혼,보수적,1239000,190000,공부,"희소성, 감성",패스트캠퍼스,패스트캠퍼스 교육 2125,패스트캠퍼스,교육,190000,3.23,454.0,"패스트캠퍼스 교육 상품. 주요 특징: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",image_estimate,44,2,12,4,N,0.329
female,55,6160000,전문직,기혼,진보적,1328000,14000,데일리,"희소성, 감성",라네즈,라네즈 화장품 2126,라네즈,화장품,14000,4.67,3492.0,"라네즈 화장품 상품. 주요 특징: 성분, 가격, 후기, 피부관리, 선물, 데일리.",crawler,51,3,10,2,N,0.608
male,57,7230000,자영업,기혼,보수적,882000,479000,유행,"희소성, 감성",LG,애플 전자기기 2127,애플,전자기기,479000,4.42,2436.0,"애플 전자기기 상품. 주요 특징: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",naver_api,51,5,18,1,N,0.652
male,30,1340000,취업준비생,미혼,보수적,215000,357000,유행,"희소성, 감성",센트룸,레노버 전자기기 2128,레노버,전자기기,357000,4.31,3740.0,"레노버 전자기기 상품. 주요 특징: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",naver_api,50,8,12,5,Y,0.784
female,28,1170000,취업준비생,미혼,진보적,114000,415000,회복,"성분, 후기",센트룸,센트룸 건강관리 2129,센트룸,건강관리,415000,,,"센트룸 건강관리 상품. 주요 특징: 성분, 후기, 안전성, 건강, 부모님, 회복.",crawler,3,6,10,7,Y,0.735
male,37,2360000,주부,기혼,진보적,464000,5820000,소장,"브랜드, 희소성",메가스터디,구찌 명품 2130,구찌,명품,5820000,,1505.0,"구찌 명품 상품. 주요 특징: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",user_input,40,34,14,23,Y,0.784
male,48,3270000,사무직,미혼,진보적,261000,320000,콘텐츠,"희소성, 감성",LG,LG 전자기기 2131,LG,전자기기,320000,3.37,,"LG 전자기기 상품. 주요 특징: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",user_input,3,4,0,5,N,0.594
